,dob,photo_taken,age,file_path,gender,face_location,face_score,second_face_score
600,708245,1960,20,14/7002614_1939-02-09_1960.jpg,1,"140, 100, 318, 278",2.978463544588602,
602,703389,1976,50,83/7002883_1925-10-24_1976.jpg,1,"122, 87, 277, 242",3.6775332631206985,
606,723866,2012,30,08/7005408_1981-11-16_2012.jpg,1,"188, 50, 299, 162",4.323760819013693,
608,723679,2013,31,38/7005738_1981-05-13_2013.jpg,1,"86, 103, 240, 257",3.18147207040104,
609,714147,2012,56,41/700641_1955-04-08_2012.jpg,1,"155, 71, 281, 197",3.388901212260365,
613,725920,2014,26,82/8000182_1987-07-02_2014.jpg,1,"147, 59, 279, 191",4.884564833435256,
614,723197,2008,27,49/8000249_1980-01-17_2008.jpg,1,"171, 92, 289, 210",3.2605233295264964,
615,704210,2006,77,94/800094_1928-01-23_2006.jpg,0,"24, 146, 242, 363",2.7628334852026923,
620,725202,2010,24,11/8003211_1985-07-14_2010.jpg,1,"195, 85, 303, 194",2.667443452022491,
621,708628,1979,38,79/8003479_1940-02-27_1979.jpg,1,"35, 139, 346, 450",5.919094134731478,
622,723230,2013,32,86/8005486_1980-02-19_2013.jpg,1,"160, 46, 262, 148",3.394255894701911,
623,724545,2009,25,94/800594_1983-09-26_2009.jpg,1,"189, 63, 330, 204",4.031488546481103,
624,716212,2011,50,84/8006084_1960-12-02_2011.jpg,1,"32, 81, 177, 226",4.915844112058695,
628,721705,2004,28,63/8007563_1975-12-17_2004.jpg,1,"25, 49, 135, 160",4.387885120129302,
630,721983,2014,37,01/8007901_1976-09-20_2014.jpg,1,"40, 120, 398, 477",4.791163566553877,
632,709525,1968,25,64/8009364_1942-08-12_1968.jpg,0,"102, 160, 232, 291",3.909597563626456,
642,724108,2008,25,03/9000703_1982-07-16_2008.jpg,1,"93, 66, 212, 186",4.407454701266851,
647,715291,2009,50,05/9003505_1958-05-26_2009.jpg,1,"56, 56, 223, 223",5.164340290816088,
650,724111,2015,32,72/900572_1982-07-19_2015.jpg,1,"181, 91, 316, 226",3.9165122562090353,
651,722241,2005,27,97/900597_1977-06-05_2005.jpg,0,"60, 60, 193, 193",5.218181105776201,
652,721883,2007,30,25/900625_1976-06-12_2007.jpg,1,"82, 41, 205, 164",4.888544145579215,
653,722121,2010,32,06/9007206_1977-02-05_2010.jpg,1,"48, 96, 262, 310",3.8075104713905623,
654,712117,2009,59,46/900746_1949-09-16_2009.jpg,1,"75, 149, 408, 483",2.523275905288227,
658,720374,2012,39,70/9007770_1972-04-25_2012.jpg,0,"0, 168, 301, 468",5.093891565926565,
660,711116,1978,31,38/9009138_1946-12-20_1978.jpg,1,"65, 97, 355, 388",3.468423704975508,
661,718036,2010,44,95/90095_1965-11-30_2010.jpg,1,"91, 151, 362, 422",4.872396836310907,
662,696854,1941,33,96/9009896_1907-12-03_1941.jpg,0,"172, 69, 274, 171",3.47436824560429,
664,724203,2013,30,55/1100155_1982-10-19_2013.jpg,0,"105, 105, 222, 222",5.482490620290929,
665,725827,2015,27,52/11002152_1987-03-31_2015.jpg,0,"143, 78, 259, 194",4.648209219008405,
667,701159,1947,27,95/11003095_1919-09-16_1947.jpg,1,"46, 92, 253, 300",4.487868712406163,
671,722302,2010,32,52/11004152_1977-08-05_2010.jpg,1,"128, 150, 320, 341",5.318272836735295,
677,719344,2006,36,68/11008868_1969-06-30_2006.jpg,1,"150, 14, 272, 136",2.8796618630822026,
678,721348,2009,34,72/11009372_1974-12-25_2009.jpg,1,"0, 186, 334, 520",3.742712944302203,
679,711123,2012,65,10/1101010_1946-12-27_2012.jpg,1,"92, 138, 297, 343",4.42261336872925,
680,716844,2007,44,43/11012943_1962-08-26_2007.jpg,1,"51, 32, 108, 89",5.741692088454961,
681,709818,1971,27,42/1101442_1943-06-01_1971.jpg,1,"272, 91, 407, 226",3.7189635147065134,
697,714276,2010,54,95/11020595_1955-08-15_2010.jpg,1,"208, 104, 364, 260",3.0604759687980145,
701,720623,2008,35,94/1102494_1972-12-30_2008.jpg,1,"59, 59, 190, 190",3.636567034977548,
703,722559,2007,28,33/1102633_1978-04-19_2007.jpg,1,"114, 98, 260, 244",3.836315866552439,
706,711099,2008,61,53/1102853_1946-12-03_2008.jpg,1,"155, 124, 294, 263",3.510393538825464,
708,707552,2006,68,74/1102874_1937-03-18_2006.jpg,1,"75, 112, 408, 445",3.536935674294724,
715,722822,2014,34,47/11034947_1979-01-07_2014.jpg,1,"105, 132, 341, 367",3.484105212508753,
717,724857,2009,24,00/11035100_1984-08-03_2009.jpg,1,"107, 178, 266, 337",5.565968258388002,
718,723480,2009,28,08/11035508_1980-10-26_2009.jpg,1,"169, 85, 295, 211",4.214599877901194,
720,712790,2009,57,30/11037030_1951-07-21_2009.jpg,0,"86, 64, 277, 256",2.9675200196310065,
721,702669,1946,22,48/11037248_1923-11-04_1946.jpg,1,"40, 57, 113, 129",4.375072540453955,
723,715554,2010,50,18/11037718_1959-02-13_2010.jpg,1,"189, 76, 256, 143",2.8079949568073665,
726,712745,1990,38,56/11039456_1951-06-06_1990.jpg,1,"121, 151, 392, 422",2.551943574913697,
727,724219,2010,27,55/11040055_1982-11-04_2010.jpg,1,"95, 60, 203, 167",4.657620094494545,
737,711815,1972,23,76/1104576_1948-11-18_1972.jpg,0,"23, 69, 220, 274",4.651498684245748,
738,720606,2011,38,49/11045849_1972-12-13_2011.jpg,1,"146, 81, 291, 226",4.320526964995626,
739,700981,1973,53,68/11047068_1919-03-22_1973.jpg,1,"105, 33, 178, 105",2.550160252981899,
742,720322,2010,37,30/1104730_1972-03-04_2010.jpg,0,"169, 57, 295, 183",3.210153980039565,
745,716975,2013,49,91/11049391_1963-01-04_2013.jpg,1,"166, 61, 301, 195",2.7787106225654408,
750,718922,2008,39,56/11053756_1968-05-04_2008.jpg,1,"121, 110, 220, 209",4.072545464262104,
752,723827,2012,30,50/11054150_1981-10-08_2012.jpg,1,"121, 76, 256, 211",4.076259706552836,
755,713478,1975,21,17/11056717_1953-06-08_1975.jpg,1,"166, 151, 301, 286",3.1128271518090984,
758,726930,2015,24,84/11057284_1990-04-07_2015.jpg,0,"186, 59, 273, 146",2.772161369256021,
759,701350,1977,56,39/1105739_1920-03-25_1977.jpg,1,"37, 111, 368, 442",3.1185174869911823,
760,715370,2009,50,62/1105762_1958-08-13_2009.jpg,1,"162, 65, 307, 210",2.518976384988038,
764,720455,2014,41,26/1106026_1972-07-15_2014.jpg,0,"128, 107, 320, 298",4.464871807912436,
766,721146,2012,37,67/11060967_1974-06-06_2012.jpg,1,"231, 39, 404, 211",2.5125707536604485,
769,725279,2012,26,16/11061916_1985-09-29_2012.jpg,1,"25, 49, 242, 266",2.611890259085936,
773,720197,2009,37,19/11064319_1971-10-31_2009.jpg,1,"97, 25, 169, 97",4.778101799767841,
781,712068,2006,56,03/1106803_1949-07-29_2006.jpg,0,"39, 55, 110, 126",3.729638693501893,
782,717476,2007,42,90/11068090_1964-05-19_2007.jpg,1,"257, 30, 346, 118",2.6595316299024234,
783,724497,2007,23,59/11068259_1983-08-09_2007.jpg,1,"68, 30, 136, 98",2.784323755322527,
785,702867,2012,87,87/11068687_1924-05-20_2012.jpg,1,"150, 35, 252, 137",2.843586735909103,
790,714709,2012,55,59/1107159_1956-10-21_2012.jpg,1,"187, 67, 306, 186",2.801044330508715,
792,719181,2014,44,10/1107510_1969-01-18_2014.jpg,1,"65, 130, 355, 420",5.100563456835983,
794,720899,2005,31,99/1107599_1973-10-02_2005.jpg,1,"154, 58, 326, 230",3.27190675847552,
795,725372,2008,22,87/11076287_1985-12-31_2008.jpg,1,"145, 46, 226, 126",3.686503434953261,
798,703474,2006,79,32/1107832_1926-01-17_2006.jpg,1,"85, 141, 337, 394",3.4373804518172038,
799,718977,2009,40,22/1108022_1968-06-28_2009.jpg,1,"105, 132, 341, 367",4.190675982318575,
800,717407,2005,40,41/1108041_1964-03-11_2005.jpg,1,"63, 158, 346, 441",4.294047966192057,
801,700222,1946,28,87/1108087_1917-02-21_1946.jpg,0,"85, 141, 337, 394",5.7322149948954095,
802,712614,2011,59,61/11081361_1951-01-26_2011.jpg,1,"105, 184, 341, 420",4.29821624306225,
805,721889,2010,33,66/1108266_1976-06-18_2010.jpg,1,"35, 174, 346, 485",3.638452726413733,
807,721802,2007,30,36/1108336_1976-03-23_2007.jpg,1,"155, 78, 271, 194",2.699993526139114,
811,724271,2010,27,76/11086176_1982-12-26_2010.jpg,1,"195, 19, 278, 102",2.6687054012433866,
812,725815,2010,22,21/11086621_1987-03-19_2010.jpg,0,"158, 79, 299, 220",4.519626320965554,
813,699631,1942,26,47/1108747_1915-07-11_1942.jpg,1,"243, 52, 294, 103",2.640605542945342,
816,712197,2010,60,04/1109104_1949-12-05_2010.jpg,1,"60, 119, 326, 386",5.153307292249986,
819,724218,2012,29,62/11093762_1982-11-03_2012.jpg,1,"183, 36, 246, 98",2.6623166940835867,
822,719015,2007,38,27/1109927_1968-08-05_2007.jpg,1,"107, 128, 298, 320",3.273479041053007,
823,725288,2010,24,53/11099653_1985-10-08_2010.jpg,1,"149, 93, 315, 260",2.987884425224711,
824,719704,2009,38,83/1109983_1970-06-25_2009.jpg,0,"93, 149, 260, 315",3.8106650043292456,
828,721613,2014,38,79/2100479_1975-09-16_2014.jpg,1,"147, 62, 257, 171",3.977413054003482,
834,720762,2012,38,44/2100644_1973-05-18_2012.jpg,1,"155, 127, 281, 253",4.246657040450964,
838,725266,2011,25,80/21011080_1985-09-16_2011.jpg,1,"150, 70, 238, 159",4.33008102987736,
842,699940,1990,73,82/21013382_1916-05-15_1990.jpg,1,"53, 38, 122, 106",4.1273097167381945,
843,712347,2008,57,20/2101520_1950-05-04_2008.jpg,1,"77, 44, 175, 142",4.616074400525013,
845,715377,2014,55,49/2101649_1958-08-20_2014.jpg,1,"65, 130, 355, 420",4.167180329159781,
847,725843,2014,26,58/21019258_1987-04-16_2014.jpg,1,"305, 113, 376, 184",3.344281078026213,
851,726168,2013,24,60/21021360_1988-03-06_2013.jpg,1,"200, 96, 277, 173",3.2033203122062304,
853,704085,1976,48,22/210222_1927-09-20_1976.jpg,0,"150, 192, 341, 384",3.292804152301731,
854,711235,2008,60,31/2102231_1947-04-18_2008.jpg,1,"97, 194, 388, 485",4.31710662346005,
858,700578,2009,90,79/21026379_1918-02-12_2009.jpg,1,"105, 132, 341, 367",3.473088697909976,
859,714538,2011,54,13/21026613_1956-05-03_2011.jpg,1,"89, 107, 248, 266",3.4966876837332115,
860,711397,2009,61,26/21026_1947-09-27_2009.jpg,1,"128, 86, 320, 277",3.443680049954956,
867,725137,2009,23,56/21031256_1985-05-10_2009.jpg,0,"92, 138, 297, 343",5.437406134093349,
868,723131,2011,31,76/21031276_1979-11-12_2011.jpg,0,"132, 132, 367, 367",5.438093575058739,
869,724440,2009,25,20/21031520_1983-06-13_2009.jpg,0,"80, 140, 258, 318",5.039249759074476,
870,721410,2009,33,46/21031546_1975-02-25_2009.jpg,1,"33, 81, 177, 226",4.366854414696131,
871,722392,2006,28,81/21031581_1977-11-03_2006.jpg,0,"95, 95, 265, 265",4.664525565756135,
873,726660,2009,19,80/21031780_1989-07-11_2009.jpg,0,"151, 69, 274, 192",2.868070928047352,
874,717679,2010,45,18/210318_1964-12-08_2010.jpg,0,"123, 98, 343, 318",4.97135587451327,
875,722034,2008,31,96/2103196_1976-11-10_2008.jpg,1,"204, 53, 271, 120",3.532142802409228,
876,726523,2014,24,65/21032065_1989-02-24_2014.jpg,1,"182, 75, 277, 170",4.464132856991496,
877,726126,2009,20,80/21033180_1988-01-24_2009.jpg,0,"105, 184, 341, 420",5.646322662864806,
882,715968,2012,51,62/21035262_1960-04-02_2012.jpg,1,"91, 121, 362, 392",3.6683253946263927,
883,721561,2010,34,44/2103544_1975-07-26_2010.jpg,1,"171, 54, 266, 149",2.8278485255121137,
885,710732,1990,44,59/210359_1945-12-01_1990.jpg,0,"181, 76, 316, 211",3.2475886459213896,
886,712539,1972,21,17/21036617_1950-11-12_1972.jpg,1,"104, 83, 291, 270",3.1827564679728884,
888,719249,2014,44,28/21037528_1969-03-27_2014.jpg,0,"115, 115, 320, 320",3.7841890509127234,
889,726334,2009,20,63/21037963_1988-08-19_2009.jpg,0,"181, 63, 243, 125",3.1400161379108518,
890,693641,1945,45,14/2103814_1899-02-14_1945.jpg,1,"68, 41, 189, 162",5.269381557789041,
892,710857,2008,61,82/210382_1946-04-05_2008.jpg,0,"47, 95, 260, 307",4.469781623294409,
896,707828,1968,30,76/21039476_1937-12-19_1968.jpg,1,"123, 172, 343, 392",3.8340680779148126,
897,694139,1946,45,83/21039683_1900-06-27_1946.jpg,0,"51, 64, 166, 179",5.126751297146029,
899,710078,2008,63,41/21040341_1944-02-16_2008.jpg,1,"112, 146, 212, 246",3.043724617680568,
900,726018,2014,26,91/21040391_1987-10-08_2014.jpg,1,"117, 59, 379, 321",2.620601415126817,
902,703659,1964,37,23/210423_1926-07-21_1964.jpg,1,"205, 112, 287, 195",2.5979132890462373,
903,728915,2015,19,95/21042595_1995-09-13_2015.jpg,1,"97, 162, 388, 452",5.149863932183148,
905,710383,1968,23,35/21043235_1944-12-17_1968.jpg,1,"112, 130, 278, 297",3.5650201017614185,
906,710264,1968,23,40/21043240_1944-08-20_1968.jpg,1,"132, 184, 367, 420",2.7199220754139364,
908,707061,2007,71,65/2104365_1935-11-13_2007.jpg,1,"22, 66, 121, 165",3.512761886317933,
910,715898,2007,46,44/21044844_1960-01-23_2007.jpg,1,"237, 75, 349, 187",4.265701258977093,
911,723321,2012,31,07/21046107_1980-05-20_2012.jpg,1,"155, 197, 281, 323",3.846742740958853,
913,720331,2011,38,69/210469_1972-03-13_2011.jpg,1,"150, 86, 341, 277",3.969218470242882,
916,721678,2010,34,01/2104801_1975-11-20_2010.jpg,1,"183, 92, 388, 297",3.160272149678995,
917,677949,1960,103,31/21048131_1856-02-28_1960.jpg,1,"166, 98, 233, 165",3.8483106571354897,
920,723483,2015,34,33/2105133_1980-10-29_2015.jpg,1,"112, 186, 440, 520",4.125803404475449,
924,723278,2009,28,28/21054728_1980-04-07_2009.jpg,0,"172, 98, 281, 208",5.161290925592729,
927,704036,2007,79,40/2105540_1927-08-02_2007.jpg,1,"139, 76, 253, 190",3.2351796812778515,
928,727374,2013,21,76/21055576_1991-06-25_2013.jpg,0,"188, 60, 275, 147",2.7165946967689303,
929,727457,2012,20,46/21055746_1991-09-16_2012.jpg,0,"160, 71, 217, 128",3.1597216491142923,
931,699901,1971,54,13/21059413_1916-04-06_1971.jpg,1,"105, 79, 341, 315",3.816553232964439,
932,687665,1945,62,97/210597_1882-10-05_1945.jpg,1,"65, 65, 355, 355",4.776168777802756,
934,725028,2011,25,50/21062350_1985-01-21_2011.jpg,1,"179, 67, 278, 167",4.275275380982565,
937,709324,2014,71,79/2106579_1942-01-23_2014.jpg,1,"84, 112, 334, 362",3.692161988470133,
939,710692,1984,38,62/2106662_1945-10-22_1984.jpg,1,"139, 139, 440, 450",2.640988011134269,
941,717412,1995,30,96/2107096_1964-03-16_1995.jpg,1,"207, 78, 323, 193",3.5099592192760376,
944,716112,2011,50,32/210732_1960-08-24_2011.jpg,1,"146, 130, 291, 274",4.804654300396141,
945,715979,2002,41,69/2107369_1960-04-13_2002.jpg,1,"117, 102, 247, 233",4.163314466128628,
946,703710,2002,75,01/21073901_1926-09-10_2002.jpg,1,"30, 60, 164, 194",2.636456350451378,
948,699883,1993,76,73/2107573_1916-03-19_1993.jpg,1,"185, 35, 288, 138",2.65474928947342,
950,720899,2013,39,57/21076357_1973-10-02_2013.jpg,1,"212, 68, 279, 135",3.15033778772033,
952,724752,2012,27,56/21078356_1984-04-20_2012.jpg,1,"169, 85, 295, 211",3.6415181676650494,
954,713946,2013,58,63/21079563_1954-09-19_2013.jpg,1,"207, 96, 349, 238",3.9665426824419336,
956,716447,2014,52,40/21082040_1961-07-25_2014.jpg,1,"55, 165, 301, 411",3.1182813221568133,
957,716416,2008,46,21/2108221_1961-06-24_2008.jpg,1,"93, 93, 232, 232",3.2126129270001824,
958,702615,1950,26,62/2108262_1923-09-11_1950.jpg,1,"64, 52, 180, 167",3.607387327495851,
959,720900,2014,40,74/2108274_1973-10-03_2014.jpg,0,"115, 138, 320, 343",5.435459208463541,
960,726511,2012,22,45/21082845_1989-02-12_2012.jpg,1,"157, 113, 359, 314",5.203914257204753,
962,717157,2010,46,37/210837_1963-07-05_2010.jpg,0,"142, 122, 324, 304",4.467702363147762,
964,695376,1952,48,41/21086041_1903-11-16_1952.jpg,0,"39, 59, 128, 147",3.96481609861284,
965,726986,2011,20,01/21086401_1990-06-02_2011.jpg,1,"114, 82, 261, 228",4.175675329800933,
966,712032,2008,58,99/21087099_1949-06-23_2008.jpg,1,"64, 90, 121, 147",3.564160512580615,
967,723750,2010,28,11/21088611_1981-07-23_2010.jpg,0,"0, 132, 169, 301",3.980197101637649,
968,724433,2011,27,20/21088720_1983-06-06_2011.jpg,0,"150, 128, 341, 320",5.560788276556259,
969,724403,2010,26,79/21088779_1983-05-07_2010.jpg,0,"0, 92, 165, 257",4.95464857251454,
970,723384,2005,24,44/21088844_1980-07-22_2005.jpg,0,"146, 81, 291, 226",5.393052547154878,
971,720923,2014,40,19/2108919_1973-10-26_2014.jpg,1,"197, 106, 331, 241",4.330378400761768,
974,708669,1968,27,97/21090197_1940-04-08_1968.jpg,0,"157, 102, 238, 183",2.976546679232541,
980,723642,2010,28,26/21092126_1981-04-06_2010.jpg,0,"79, 158, 315, 394",3.6512469276246615,
983,714069,1983,27,85/2109485_1955-01-20_1983.jpg,1,"135, 50, 198, 113",3.9285948193484574,
984,697490,1955,45,12/21095212_1909-08-30_1955.jpg,0,"70, 139, 381, 450",3.9827940455132778,
986,720388,1987,14,01/2109701_1972-05-09_1987.jpg,0,"164, 63, 276, 176",3.486131771142647,
987,727652,2009,16,88/21097888_1992-03-29_2009.jpg,1,"37, 109, 362, 434",3.282105717260935,
989,727445,2015,23,48/21098548_1991-09-04_2015.jpg,1,"172, 86, 325, 240",3.4101736948927024,
990,718800,2006,37,55/21098855_1968-01-03_2006.jpg,0,"239, 92, 404, 257",4.3947886349685765,
995,725439,2011,24,48/3100148_1986-03-08_2011.jpg,0,"197, 141, 323, 267",5.375123944418841,
1001,727725,2014,21,52/31008752_1992-06-10_2014.jpg,0,"165, 83, 288, 206",4.959221424164972,
1003,713150,2013,60,13/31009313_1952-07-15_2013.jpg,1,"323, 162, 367, 205",3.1006210865194426,
1004,723804,2014,32,00/31010400_1981-09-15_2014.jpg,1,"70, 174, 381, 485",3.8811961790195983,
1008,726493,2007,17,84/3101284_1989-01-25_2007.jpg,0,"81, 97, 226, 242",5.728889309036388,
1009,713984,2004,49,30/3101330_1954-10-27_2004.jpg,1,"174, 87, 329, 242",4.26670851837622,
1016,717321,2015,51,93/31017693_1963-12-16_2015.jpg,1,"120, 120, 298, 298",4.19323344600228,
1017,707747,1960,22,91/31017991_1937-09-29_1960.jpg,0,"86, 48, 171, 133",3.556485392973346,
1018,727963,2012,18,34/31018434_1993-02-03_2012.jpg,0,"176, 113, 288, 225",3.657760620013707,
1019,727826,2012,19,75/31019075_1992-09-19_2012.jpg,1,"182, 54, 277, 149",3.6189173938354737,
1020,728125,2012,18,15/31019115_1993-07-15_2012.jpg,1,"183, 92, 388, 297",3.2224182570631146,
1025,705487,2013,81,28/310228_1931-07-23_2013.jpg,1,"61, 121, 331, 392",3.4129591146549294,
1026,723748,2014,32,02/31025102_1981-07-21_2014.jpg,1,"169, 85, 295, 211",3.830122035289955,
1027,720923,2010,36,66/31025466_1973-10-26_2010.jpg,1,"163, 143, 346, 326",2.559187255752639,
1028,719202,2011,41,78/31025478_1969-02-08_2011.jpg,1,"189, 53, 256, 120",2.7580216844398358,
1029,724687,2010,25,27/3102627_1984-02-15_2010.jpg,0,"145, 166, 331, 352",5.187942003719395,
1031,724736,2015,30,61/31026761_1984-04-04_2015.jpg,1,"204, 68, 305, 169",3.8741419150235927,
1033,725168,2013,27,74/3102774_1985-06-10_2013.jpg,1,"38, 186, 371, 520",4.527611993451503,
1036,723121,2013,33,36/31028436_1979-11-02_2013.jpg,0,"150, 192, 341, 384",3.0611418241889665,
1038,718123,2007,40,01/310301_1966-02-25_2007.jpg,0,"162, 81, 307, 226",4.567279542729955,
1039,707344,1960,23,79/3103079_1936-08-22_1960.jpg,0,"98, 196, 318, 416",3.510540152948862,
1042,705147,1993,62,34/31034_1930-08-17_1993.jpg,1,"123, 98, 343, 318",3.4433235720028166,
1043,713896,2010,55,15/31035015_1954-07-31_2010.jpg,1,"67, 67, 217, 217",4.612298213459683,
1046,712329,2009,58,15/31036215_1950-04-16_2009.jpg,1,"97, 162, 388, 452",3.152186176032341,
1049,723886,2015,33,50/31038450_1981-12-06_2015.jpg,1,"0, 106, 238, 344",3.469753955896539,
1050,717073,1980,16,69/31038769_1963-04-12_1980.jpg,0,"217, 178, 305, 265",2.926573533226054,
1052,724071,2012,29,38/31042738_1982-06-09_2012.jpg,1,"107, 171, 298, 362",4.199120963961755,
1053,705176,1968,37,20/31043020_1930-09-15_1968.jpg,1,"120, 0, 300, 180",3.1817144700608906,
1054,724187,2010,27,28/3104328_1982-10-03_2010.jpg,0,"49, 43, 103, 97",3.593320483384589,
1057,718454,2009,41,07/3104507_1967-01-22_2009.jpg,1,"0, 83, 187, 270",2.813182672916338,
1058,702349,1942,19,31/31046131_1922-12-19_1942.jpg,1,"99, 99, 210, 210",3.9615585225387817,
1059,711242,2014,66,06/3104806_1947-04-25_2014.jpg,1,"57, 113, 309, 366",2.731679374387112,
1060,704887,2013,83,11/31049611_1929-11-30_2013.jpg,0,"112, 42, 236, 167",4.075259742717184,
1061,726318,2014,25,69/31049669_1988-08-03_2014.jpg,1,"148, 50, 211, 112",3.2869629674462004,
1063,722934,2010,30,13/31050613_1979-04-29_2010.jpg,1,"83, 104, 270, 291",4.8648245477497785,
1067,717845,2015,49,81/31055981_1965-05-23_2015.jpg,0,"91, 151, 362, 422",5.130158391710835,
1071,726792,2013,23,72/31057972_1989-11-20_2013.jpg,1,"61, 151, 331, 422",5.1535737906418255,
1072,725796,2012,24,38/31059738_1987-02-28_2012.jpg,1,"197, 113, 323, 239",3.074593645014257,
1074,714056,2007,51,93/31059893_1955-01-07_2007.jpg,0,"68, 91, 272, 295",3.323258738634084,
1075,726597,2013,23,33/31060033_1989-05-09_2013.jpg,1,"107, 86, 300, 278",3.117709106739349,
1076,727754,2011,18,64/31060064_1992-07-09_2011.jpg,1,"70, 208, 381, 520",5.883909362863416,
1077,726736,2014,24,85/31060285_1989-09-25_2014.jpg,1,"87, 48, 174, 135",3.965395500326796,
1078,699865,1940,23,45/31060545_1916-03-01_1940.jpg,1,"119, 53, 238, 172",2.84228392193299,
1082,713418,2006,52,22/31063522_1953-04-09_2006.jpg,1,"156, 70, 312, 225",3.609094273365386,
1083,708803,1961,20,38/3106438_1940-08-20_1961.jpg,1,"182, 49, 291, 157",2.883569204169824,
1084,708630,1985,44,36/31064936_1940-02-29_1985.jpg,0,"130, 111, 295, 276",5.127890860157165,
1086,728643,2011,16,16/31065216_1994-12-15_2011.jpg,1,"79, 105, 196, 223",5.233604892908621,
1088,725540,2013,26,33/31066333_1986-06-17_2013.jpg,0,"86, 86, 197, 197",5.32071130659563,
1091,724947,2009,24,49/31067949_1984-11-01_2009.jpg,1,"181, 61, 316, 195",4.533584361790972,
1093,717470,2010,45,81/31076081_1964-05-13_2010.jpg,1,"204, 34, 247, 77",2.504446000641405,
1094,728885,2012,16,54/31076754_1995-08-14_2012.jpg,0,"206, 74, 256, 125",4.830368107650224,
1097,705106,1956,25,98/310798_1930-07-07_1956.jpg,1,"94, 38, 150, 93",3.308226793621213,
1100,701389,1977,56,10/310810_1920-05-03_1977.jpg,1,"113, 141, 366, 394",2.647328944092001,
1101,706380,2008,74,47/3108147_1934-01-01_2008.jpg,1,"172, 226, 252, 306",3.331547976800156,
1102,716954,2000,37,59/3108159_1962-12-14_2000.jpg,1,"123, 0, 343, 220",4.558204761091402,
1105,715471,2014,55,23/31083623_1958-11-22_2014.jpg,1,"146, 37, 254, 145",3.842834435861843,
1108,713583,2013,59,50/31088050_1953-09-21_2013.jpg,1,"40, 160, 398, 517",3.788108924969044,
